@relation 'modelo-weka.filters.unsupervised.attribute.Remove-R2-3,5-8,10-11,19-20,22-26,31-37,39,41-44,46-55,57,60,63-65,67-68,71,74'

@attribute computer numeric
@attribute gmt numeric
@attribute server numeric
@attribute science numeric
@attribute home numeric
@attribute lastmodified numeric
@attribute contentlength numeric
@attribute nov numeric
@attribute university numeric
@attribute research numeric
@attribute department numeric
@attribute course numeric
@attribute office numeric
@attribute email numeric
@attribute student numeric
@attribute tue numeric
@attribute interest numeric
@attribute classs numeric
@attribute welcome numeric
@attribute phd numeric
@attribute associate numeric
@attribute thu numeric
@attribute fax numeric
@attribute mimeversion numeric
@attribute currently numeric
@attribute phone numeric
@attribute href numeric
@attribute src numeric
@attribute endereco numeric
@attribute class {course,department,faculty,other,project,staff,student}

@data
1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,course
0,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,course
0,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,course
1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,course
0,2,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,course
0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,course
2,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,course
3,2,1,1,0,1,1,13,0,0,1,16,13,3,0,2,0,6,0,0,0,1,2,0,0,4,62,0,0,course
0,2,1,0,0,1,1,3,0,0,0,1,4,0,0,2,0,0,0,0,0,0,0,0,0,0,34,0,0,course
4,2,1,0,0,1,1,1,0,0,0,1,5,0,0,1,0,1,0,0,0,0,0,0,0,0,36,0,0,course
0,2,1,0,1,1,1,2,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,2,11,0,0,course
0,2,1,0,0,1,1,3,0,0,0,3,0,1,4,0,0,1,0,0,0,0,0,0,0,0,1,3,0,course
0,2,1,0,0,1,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,course
1,2,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,19,0,0,course
2,2,1,0,0,1,1,1,0,0,0,1,3,0,0,2,0,2,1,0,0,0,0,0,0,0,9,0,0,course
1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,23,0,course
0,2,1,0,0,1,1,0,0,0,1,1,3,2,0,0,0,2,1,0,1,0,1,1,0,2,1,0,0,course
1,2,1,1,0,1,1,1,1,0,0,3,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,course
1,2,1,8,0,1,1,1,1,0,0,8,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,course
2,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,course
1,2,1,1,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,course
1,2,1,0,0,1,1,1,1,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,course
3,2,1,1,0,1,1,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,course
3,2,1,3,0,1,1,1,1,2,0,6,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,course
5,2,1,1,0,1,1,3,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,course
0,2,1,0,0,1,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,4,1,0,course
0,2,1,0,1,1,1,0,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,course
0,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,course
0,2,1,1,4,1,1,0,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,course
4,1,1,3,2,0,0,1,0,0,0,3,1,5,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,course
0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,course
1,2,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,9,0,course
0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,course
1,2,1,1,4,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,course
0,2,2,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,course
1,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,course
2,2,1,0,0,1,1,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,course
0,2,1,0,0,1,1,0,1,0,0,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,12,0,0,course
0,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,course
0,2,1,0,0,1,1,1,0,0,0,1,0,2,0,1,0,1,0,0,0,1,0,0,0,0,14,3,0,course
0,2,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,course
0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,course
0,2,1,1,0,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,course
0,2,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,course
0,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,course
1,2,1,1,0,1,1,3,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13,1,0,course
9,2,1,1,0,1,1,0,0,1,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,course
0,2,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,course
6,2,1,3,2,1,1,0,5,1,0,10,0,1,5,0,0,1,0,0,0,0,0,0,0,0,2,0,0,course
0,2,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,course
0,2,1,0,0,1,1,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,course
0,2,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,course
0,2,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,course
3,2,1,2,1,1,1,0,0,0,0,2,0,1,2,0,0,2,0,0,0,0,0,0,0,0,9,0,0,course
1,2,1,0,1,1,1,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,course
2,2,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,course
0,2,1,0,2,1,1,0,0,0,0,1,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,course
2,2,1,1,0,1,1,0,0,0,0,7,3,0,1,1,0,1,0,0,0,0,0,0,0,3,0,0,0,course
0,2,1,1,5,1,1,0,20,3,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,5,0,course
0,2,1,0,4,1,1,0,2,1,0,7,2,1,2,0,0,6,0,0,0,0,0,0,0,0,9,1,0,course
0,2,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,course
7,2,1,1,4,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,course
2,2,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,course
4,2,1,0,0,1,1,2,0,1,1,2,4,3,2,1,0,0,0,0,0,0,0,0,0,1,3,1,0,course
0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,course
0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,course
0,2,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,course
0,2,1,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,course
0,2,1,0,1,1,1,1,0,0,1,10,0,3,1,1,0,5,0,0,0,0,0,0,0,0,15,0,0,course
0,2,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,course
0,2,1,0,0,1,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,course
0,2,1,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,course
0,2,1,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,course
0,2,1,0,0,1,1,2,1,0,0,8,3,1,1,0,1,3,0,0,0,1,0,0,0,1,7,0,0,course
0,2,1,0,1,1,1,1,2,0,0,12,4,1,7,0,0,3,0,0,0,1,1,0,0,2,6,0,0,course
0,2,1,0,1,1,1,1,0,0,0,11,0,1,2,0,0,1,0,0,0,0,1,0,0,1,3,0,0,course
0,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,course
0,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,course
1,2,1,0,0,1,1,1,0,0,1,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,course
0,2,1,0,0,1,1,1,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,course
0,2,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,course
0,2,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,course
0,1,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,course
3,1,1,2,0,0,0,0,0,0,0,5,1,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,course
2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,1,0,course
0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,course
0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,course
1,2,1,0,1,1,1,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,course
0,2,1,0,0,1,1,0,1,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,course
0,2,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,course
0,2,1,0,1,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,course
6,2,1,0,0,1,1,0,1,0,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,course
0,2,1,1,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,course
0,2,1,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,course
0,2,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,course
0,2,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,course
5,2,1,1,0,1,1,8,0,0,0,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,65,0,0,course
5,2,1,3,1,1,1,2,0,0,1,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,98,8,0,course
3,2,1,0,0,1,1,2,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,2,0,course
2,2,1,1,2,1,1,4,0,0,0,1,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,course
30,2,1,0,0,1,1,1,0,4,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,4,0,course
4,2,1,1,1,1,1,0,0,0,1,2,2,1,0,0,0,2,0,0,0,0,0,0,0,1,3,1,0,course
3,1,1,3,4,0,0,1,0,0,0,1,2,2,2,1,0,1,0,0,0,1,0,0,0,2,9,0,0,course
4,1,1,2,1,0,0,1,0,0,0,1,2,2,1,2,0,0,0,0,0,2,0,0,0,0,11,0,0,course
4,1,1,2,1,0,0,1,0,0,0,1,2,2,1,2,0,0,0,0,0,3,0,0,0,0,12,0,0,course
1,1,1,0,0,0,0,1,0,0,0,1,1,2,0,1,0,0,0,0,0,2,0,0,0,0,6,0,0,course
3,1,1,1,0,0,0,1,0,0,0,1,2,2,0,2,0,0,0,0,0,2,0,0,0,0,11,0,0,course
2,1,1,1,0,0,0,1,0,0,0,2,2,2,0,1,0,0,0,0,0,1,0,0,0,0,17,0,0,course
6,1,1,1,0,0,0,1,0,0,0,3,1,1,0,1,0,0,0,0,0,2,0,0,0,0,15,0,0,course
2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,course
0,1,1,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,course
2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,course
2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,course
0,1,13,0,1,0,0,1,5,5,0,3,0,0,5,0,0,0,0,3,0,0,0,0,0,0,32,0,0,course
0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,course
1,1,1,3,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,2,0,0,0,0,0,4,0,0,course
0,1,1,3,0,0,0,1,0,0,1,0,0,0,1,2,0,2,0,0,0,1,0,0,0,0,2,0,0,course
0,1,1,0,1,0,0,1,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,27,0,0,course
0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,22,0,0,course
0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,28,0,0,course
3,1,1,1,1,0,0,1,0,0,0,8,3,0,0,0,0,2,0,0,0,0,0,0,0,0,17,1,0,course
0,1,1,0,1,0,0,1,0,5,0,8,1,3,1,0,2,7,0,0,0,0,0,0,0,0,8,1,0,course
0,1,2,0,1,0,0,1,0,0,0,1,0,2,1,0,1,6,0,0,0,0,0,0,0,0,8,0,0,course
8,1,1,6,4,0,0,1,1,0,4,7,0,0,3,0,0,1,1,0,0,0,0,0,0,0,6,0,0,course
2,1,1,2,1,0,0,1,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,23,0,0,course
0,1,1,0,1,0,0,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,31,0,0,course
0,1,1,0,1,0,0,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,42,0,0,course
0,1,1,0,1,0,0,1,0,0,0,1,2,0,0,1,0,1,0,0,0,1,0,0,0,0,43,0,0,course
0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,49,0,0,course
0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,50,0,0,course
0,1,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,14,0,0,course
0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,16,0,0,course
0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,course
3,1,1,2,2,0,0,1,0,0,0,2,2,2,1,3,0,1,0,0,0,4,0,0,0,2,8,0,0,course
3,1,1,0,1,0,0,1,0,0,0,4,1,2,0,0,1,2,0,0,0,0,0,0,0,1,17,2,0,course
5,1,1,0,4,0,0,1,0,0,0,2,1,2,0,2,1,3,0,0,0,2,0,0,0,1,10,1,0,course
0,1,1,0,2,0,0,1,0,0,0,3,1,2,1,0,0,1,0,0,0,0,0,0,0,1,9,0,0,course
2,1,1,0,1,0,0,1,0,2,0,2,1,1,3,0,1,2,0,0,0,0,0,0,0,1,6,0,0,course
5,1,1,0,4,0,0,1,0,2,0,2,1,2,4,1,0,2,0,0,0,1,0,0,0,1,11,5,0,course
0,1,1,0,2,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,course
0,1,1,0,0,0,0,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,course
2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,course
9,1,2,4,0,0,0,1,1,0,0,7,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,course
1,1,1,2,0,0,0,1,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,18,0,0,course
3,1,1,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,course
3,1,1,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,course
4,1,1,2,1,0,0,1,0,0,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,course
4,1,1,2,1,0,0,1,0,0,0,1,2,2,1,1,0,0,0,0,0,1,0,0,0,0,10,0,0,course
4,1,1,2,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,9,0,0,course
2,1,1,1,1,0,0,1,0,0,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,2,11,0,0,course
2,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,course
2,1,1,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,course
3,2,1,3,0,1,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,course
0,2,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,course
19,2,2,7,0,1,1,1,0,0,0,9,2,0,13,1,0,12,0,0,0,0,0,0,3,1,0,2,0,course
0,2,1,0,3,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,course
4,2,1,4,2,1,1,2,0,0,0,0,3,4,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,course
4,2,1,4,2,1,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,course
1,2,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,course
2,2,1,1,7,1,1,1,0,0,0,5,0,1,2,0,0,4,0,0,0,0,0,0,0,0,13,3,0,course
0,2,1,0,2,1,1,2,0,0,0,2,2,0,2,0,0,2,0,0,0,0,0,0,0,2,1,1,0,course
4,2,1,1,0,1,1,1,2,0,0,3,1,0,1,0,0,6,0,0,0,0,0,0,0,0,2,0,0,course
13,2,1,1,1,1,1,4,1,0,1,10,1,0,4,0,0,8,0,0,0,0,0,0,0,0,3,0,0,course
0,2,1,0,0,1,1,1,0,2,1,8,4,2,1,0,0,1,0,0,0,0,0,0,0,2,1,1,0,course
1,2,1,1,2,1,1,1,1,1,0,1,2,0,3,0,0,2,0,0,0,0,0,0,0,1,1,0,0,course
1,2,1,1,0,1,1,1,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,36,0,course
0,2,1,0,0,1,1,1,0,5,0,1,2,0,4,1,0,4,0,0,0,0,0,0,0,0,2,0,0,course
0,2,1,0,0,1,1,1,0,4,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,course
1,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,5,0,course
0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,course
0,2,1,0,0,1,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,1,0,course
1,2,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1,0,course
0,2,1,0,1,1,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,course
3,2,1,0,0,1,1,0,0,1,0,6,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,course
0,2,1,1,1,1,1,0,1,0,0,2,1,0,2,0,0,7,0,0,0,1,0,0,0,1,0,0,0,course
1,2,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,course
0,2,1,0,1,1,1,2,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,course
0,2,1,0,3,1,1,1,0,0,0,3,0,0,1,1,0,4,0,0,0,0,0,0,0,0,10,1,0,course
6,2,1,1,0,1,1,1,0,1,0,6,0,0,3,1,0,0,0,2,2,1,0,0,0,0,0,10,0,course
9,2,1,1,0,1,1,2,0,0,0,2,0,0,4,2,0,3,0,0,1,0,0,0,0,0,1,14,0,course
0,2,1,0,2,1,1,1,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,9,2,0,course
1,2,2,0,0,1,1,2,0,1,0,7,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,course
0,2,1,0,1,1,1,2,0,0,0,0,6,2,1,1,0,5,0,0,0,0,0,0,0,0,0,6,0,course
0,2,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,course
0,2,1,0,0,1,1,4,0,0,0,1,1,0,0,4,0,0,0,0,0,3,0,0,0,0,11,0,0,course
0,2,1,2,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,course
0,2,1,2,1,1,1,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,course
0,2,1,4,1,1,1,1,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,course
0,2,1,2,1,1,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,course
0,2,1,3,1,1,1,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,course
0,2,1,2,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,course
2,2,1,7,1,1,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,course
4,2,1,13,1,1,1,1,0,0,0,2,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,course
2,2,1,8,1,1,1,1,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,1,0,course
1,2,1,2,1,1,1,1,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,course
1,2,1,6,1,1,1,1,0,0,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,course
1,2,1,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,course
0,2,1,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,course
0,2,1,3,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,course
0,2,1,2,1,1,1,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,course
3,2,1,3,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,course
3,2,1,3,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,course
12,2,1,5,1,1,1,1,0,0,0,5,0,0,5,1,0,0,1,0,0,0,0,0,0,0,1,1,0,course
2,2,1,3,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,course
1,2,1,3,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,course
2,2,1,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,course
2,2,1,3,1,1,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,course
5,2,1,4,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,course
3,2,1,2,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,course
1,2,1,2,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,course
3,2,1,3,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,course
2,2,1,3,1,1,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,course
3,2,1,3,1,1,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,course
6,2,1,4,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,course
4,2,1,5,1,1,1,1,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,course
12,2,1,0,0,1,1,4,0,1,0,6,2,0,4,0,0,3,0,0,0,2,0,0,0,0,2,6,0,course
0,2,1,0,0,1,1,2,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,1,12,1,0,course
3,2,1,2,2,1,1,2,0,0,0,6,1,0,1,0,0,1,0,0,0,0,0,0,0,1,147,37,0,course
0,2,1,0,1,1,1,3,0,0,0,2,0,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,course
6,2,1,4,0,1,1,3,2,10,2,0,0,1,10,0,0,5,1,1,0,2,0,0,0,1,0,26,0,course
5,2,5,0,0,1,1,1,1,0,0,4,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,course
6,2,1,4,1,1,1,2,0,0,0,7,6,6,3,0,0,5,0,0,0,0,0,0,0,4,48,26,0,course
0,2,1,0,1,1,1,2,0,0,0,2,6,3,0,0,0,31,0,0,0,0,0,0,0,3,16,33,0,course
2,2,1,0,0,1,1,2,0,0,0,4,3,2,2,1,0,2,0,0,0,0,0,0,0,2,4,11,0,course
0,2,1,0,0,1,1,6,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,73,5,0,course
0,2,1,0,0,1,1,2,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,110,4,0,course
